favorite_count	full_text	reply_count	retweet_count	predicted_class
0	"RT @AJELNEWS24: إدارة المرور تنبه الجميع :

مخالفة مسارات السيارات غرامته تصل 500 ريال."	0	108	1
0	"RT @AJELNEWS24: عاجل  
.

.
شرطة منطقة الرياض :

القبض على مواطن ؛ لتحرشه بامرأة، وتم إحالته للنيابة العامة.
- https://t.co/Xzre25vT69"	0	93	0
0	"RT @AJELNEWS24: عاجل  
.

.
الأمن العام يعلن رسمياً :

تدشين وحدة الدراجات النارية بالإدارة العامة لدوريات الأمن بمدينة الرياض ؛ بهدف سرعة…"	0	141	1
0	"RT @AJELNEWS24: عاجل  

وزير الإعلام اليمني:

السعودية قدمت الغالي والنفيس لدعم اليمنيين .. ولو لم تقف المملكة مع الشعب اليمني ؛ لأصبحت ال…"	0	218	0
98	"فرع وزارة الشؤون الإسلامية والدعوة والإرشاد بمنطقة نجران يعلن عن حاجته لشغل 67 وظيفة شاغرة ما بين (إمام ومؤذن) في عدد من جوامع المنطقة بنظام العقود الرسمية والمكافآت.
.

.
السعودية"	39	38	1
0	"RT @AJELNEWS24: المستشار الأسري د. عبدالله السلمان:

أمور الحياة لا تتم إلا بالمحافظة على أداء الصلاة .. فهي أمان وحصن من المنڪرات وبوابة ل…"	0	699	0
51	"سفير المملكة لدى لبنان خلال الاحتفال بالذكرى الـ33 لاتفاق الطائف .. يؤكد:

نطمئن الجميع .. لا نية لتعديل اتفاق الطائف .. وهذا موقف القيادة السعودية.

-
https://t.co/WoGaihjzgJ"	32	9	0
447	"عاجل  
.

.
بعد تحريضهم ضد مصر ..

أجهزة الأمن التركية تشن حملات موسعة احتجزت خلالها عدداً من عناصر جماعة الإخوان الإرهابية .
(العربية)
.

.
تركيا"	69	140	0
273	"في بوادر موسم الخير ..

هطول أمطار ديمية متوسطة على محافظة حفر الباطن .

-
https://t.co/ZzoI2F5moV"	60	95	0
115	"وزارة الصحة :

تسجيل 106 إصابات جديدة بكورونا اليوم السبت.. ووفاة شخص و179 حالة تعافٍ جديدة.
.

.
السعودية"	50	39	0
47	"وزارة الداخلية :

خلال أسبوع .. تم ضبط 16583 مخالفًا لأنظمة الإقامة والعمل وأمن الحدود.

- https://t.co/NknYcz6qkL"	29	16	0
3345	"عاجل  
.

.

في خيانة للوطن وإفساد في الأرض..

وزارة الداخلية تعلن ضبط 23 شخصاً أخلّوا بالشرف والأمانة ؛ لتعاونهم مع مخالفي أنظمة الإقامة والعمل ونقلهم وإيوائهم والتستر عليهم ؛ وسيواجه كل واحد منهم عقوبة السجن 15 عاما وغرامة مليون ريال.
.

.
السعودية"	514	1345	0
65	"الطبيب د. خالد النمر يذكر بعض أسباب السعال الجاف:

الربو

ارتجاع المريء

أمراض القلب في حالات نادرة

وجود التهاب في الحلق و الصدر

استنشاق مادة مثيرة للسعال مثل الغبار أو الدخان

مرض الانسداد المزمن للشعب الهوائية"	32	27	0
102	"الرئيس التنفيذي لـ بوابة الدرعية يؤكد:

عندما اجتمعت مع سمو ولي العهد الأمير محمد بن سلمان للحديث عن "" بوابة الدرعية ""؛ كانت مساحة مخطط التطوير آنذاك 1.5 مليون م2 فقط ، ولكن ولي العهد لايوافق على المخططات الرئيسية فحسب، بل يدرسها، ويعدلها، وبهذا أصبحت مساحة التطوير 14 مليون م2.
- https://t.co/RiBYfcNjdM"	25	33	0
99	"القوات الخاصة للأمن البيئي:

مخالفة صيد طيور السمان، سمان الشجر الصغير، السمان الضاحك، دراج رمادي، القمري الأوربي دون ترخيص غرامة 1500 ريال لكل كائن.

.

.
السعودية"	33	30	0
0	"RT @AJELNEWS24: الطقس اليوم
. 
.
تتأثر  الرياض والقصيم بالعوالق الترابية والأتربة المثارة قد يمتد تأثيرها إلى حائل, في حين لا تزال الفرصة م…"	0	20	0
0	RT @AJELNEWS24: فرع وزارة الشؤون الإسلامية والدعوة والإرشاد بمنطقة نجران يعلن عن حاجته لشغل 67 وظيفة شاغرة ما بين (إمام ومؤذن) في عدد من جو…	0	38	0
0	"RT @AJELNEWS24: عاجل  
.

.
بعد تحريضهم ضد مصر ..

أجهزة الأمن التركية تشن حملات موسعة احتجزت خلالها عدداً من عناصر جماعة الإخوان الإرهابي…"	0	140	0
0	"RT @AJELNEWS24: في بوادر موسم الخير ..

هطول أمطار ديمية متوسطة على محافظة حفر الباطن .

-
https://t.co/ZzoI2F5moV"	0	95	0
57	"د. سعد الخثلان :

المتصدق الذي يتصدق بطريقة الاستقطاع اليومي ؛ يدخل في حديث الرسول ﷺعندما ذكر دعوة المَلَك ""اللهم أعط منفقًا خلفًا"" .. وهذه من الطرق اليسيرة التي يضمن بها المسلم أن يتصدق كل يوم لله بصدقة.



https://t.co/gTuZ6xXlZ8"	14	41	0
0	"RT @AJELNEWS24: عاجل  
.

.

في خيانة للوطن وإفساد في الأرض..

وزارة الداخلية تعلن ضبط 23 شخصاً أخلّوا بالشرف والأمانة ؛ لتعاونهم مع مخالف…"	0	1345	1
0	"RT @AJELNEWS24: الحلم بدأ بفكرة، وإيمان بالقدرة على التأثير عالمياً لدى @edreesy و @m_ashmawi

تعلن @ClasseraME للتعلم الذكي بإغلاق أكبر جو…"	0	7	0
57	"وزارة الصحة توضح الفئات الأكثر عرضة للإصابة بـ "" الإنفلونزا الموسمية "":

-كبار السن

-النساء الحوامل

-المصابون بالأمراض المزمنة

-الأطفال الذين تقل أعمارهم عن 5 أعوام"	24	23	0
389	"الخميس المقبل ..

الطلاب والطالبات والمعلمين والمعلمات يتمتعون بإجازة مطولة قُبيل بداية اختبارات نهاية الفصل الأول، وتشمل أيام الخميس والجمعة والسبت.
.

.
السعودية"	187	132	0
243	"في بشرى خير مع الوسم ..

 الأرصاد تتوقع - بإذن الله - حالة مطرية على مناطق المملكة خلال الأيام القادمة تشمل: 

تبوك 
الجوف
حائل
المدينة
مكة
الشرقية
القصيم
الحدود الشمالية"	69	84	0
93	"استطلاع يؤكد :

نسبة 69% من الموظفين ؛ يستخدمون هواتفهم الشخصية لإدارة مهام العمل. 

(الوطن) https://t.co/MkVNkTKNEF"	49	28	0
62	"عاجل  

.

.

ألمانيا و8 دول أوروبية تدرس معاقبة 31 فردا وكيانا إيرانيا بسبب قمع الاحتجاجات.

-"	26	15	0
50	"أستاذ المناخ "" المسند "" :

خلال شهر نوفمبر .. درجات الحرارة الكبرى في الرياض لاتتجاوز 34 درجة مئوية.
.

.
السعودية"	19	9	0
0	"RT @AJELNEWS24: وزارة الصحة :

تسجيل 106 إصابات جديدة بكورونا اليوم السبت.. ووفاة شخص و179 حالة تعافٍ جديدة.
.

.
السعودية"	0	39	1
0	"RT @AJELNEWS24: الطبيب د. خالد النمر يذكر بعض أسباب السعال الجاف:

الربو

ارتجاع المريء

أمراض القلب في حالات نادرة

وجود التهاب في الحلق و…"	0	27	0
0	"RT @AJELNEWS24: الرئيس التنفيذي لـ بوابة الدرعية يؤكد:

عندما اجتمعت مع سمو ولي العهد الأمير محمد بن سلمان للحديث عن "" بوابة الدرعية ""؛ كان…"	0	33	0
0	"RT @AJELNEWS24: القوات الخاصة للأمن البيئي:

مخالفة صيد طيور السمان، سمان الشجر الصغير، السمان الضاحك، دراج رمادي، القمري الأوربي دون ترخيص…"	0	30	0
0	"RT @AJELNEWS24: د. سعد الخثلان :

المتصدق الذي يتصدق بطريقة الاستقطاع اليومي ؛ يدخل في حديث الرسول ﷺعندما ذكر دعوة المَلَك ""اللهم أعط منفقً…"	0	41	1
69	"شاهد ..

عدد من المخالفين في قبضة رجال الأمن . 
-
 https://t.co/yqtAH7oMgJ"	18	17	0
57	"عاجل  

.

.

رئيس البرلمان اليمني: 

إيران تقاتل على أرضنا وتستهدف استقرار الخليج وأمن البحر الأحمر.
.

.
صنعاء"	24	23	0
40	"النيابة العامة تؤكد :

من أهم الضمانات المقررة للمتهم أثناء مثوله أمام جهة التحقيق هي إشعاره بالجهة التي تحقق معه وعن حقوقه النظامية والتي نصت عليها المادة 22 من اللائحة التنفيذية لنظام الإجراءات الجزائية.
.

.
السعودية"	21	18	0
56	""" الجمارك "":

إحباط محاولة تهريب أكثر من 3,2 ملايين حبة كبتاجون مخدرة ؛ عُثِر عليها مُخبأةً في إحدى الشاحنات الواردة إلى المملكة عبر ميناء جدة الإسلامي.
- https://t.co/PUXYKtDuIo"	40	23	0
0	"RT @AJELNEWS24: اليوم في الحرم المكي ..

المعتمرون يؤدون صلاة الجمعة بخشوع وطُمأنينة كأنهم بنيان مرصوص .

- https://t.co/xPQs1E6GXG"	0	57	0
0	"RT @AJELNEWS24: الفلكي "" الزعاق "":

بقي على المربعانية 30 يوماً .. و الشبط 70 يوماً .. و العقارب 96 يوماً .. وبعد 100 يوماً تبدأ شدة الشتاء…"	0	146	0
0	"RT @AJELNEWS24: قال الله تعالى:

""لن تنالوا البر حتى تنفقوا مما تحبون"".

مع قدوم فصل الشتاء.. يوجد أسرٌ محتاجة تعاني من قلة الدخل وصعوبة تو…"	0	46	0
0	"RT @AJELNEWS24: موجات الشتاء البارد تقترب ..

اليوم الجمعة .. مناطق شمال المملكة تشهد هبوطاً في درجات الحرارة، حيث بلغت الصغرى في طريف والق…"	0	26	0
1058	"إمام وخطيب المسجد الحرام الشيخ عبدالرحمن السديس :

مشاهير وسائل التواصل الاجتماعي ؛ نشروا للناس طعامهم وشرابهم ومجالسهم ؛ فانتشرت المقارنات ، وكثرت المشكلات الأسرية، وشاعت الضغائن والأحقاد، والحسد والغيرة وغيرها من أمراض القلوب والنفوس.
- https://t.co/mgi3HjXAM0"	138	475	0
47	"عاجل  
.

.

رئيس إندونيسيا: 

بوتين لم يقرر حتى الآن المشاركة في قمة مجموعة العشرين.
.

.
جاكرتا"	27	6	0
43	"عاجل  

.

.

وزير الخارجية الأمريكي: 

سنفرض المزيد من العقوبات على إيران لدعمها روسيا عسكريا في الحرب.

- https://t.co/uqbhcp4yam"	27	11	0
